"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",44,46,"WP2046",0.631204529569227,0.373781512605041,20.3431825820649,1.0445679435782,NA,NA,NA,NA,NA,6.2,57.0607,81.23302,38.11302,15.5408578159453,14.9096532863761,NA,NA,NA,NA,NA,0.172749915966386,0.0297906602254438,NA,0.530818625233926,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",46,48,"WP2048",0.558831262002985,0.375054073540015,NA,NA,NA,NA,NA,NA,-26.5740177548837,6.2,59.5416,71.72302,33.74302,16.6585203399513,16.0996890779483,17.4464410336408,0.678070724295199,NA,NA,0.189231678828538,0.161102257250221,0.0293031841255209,0.0126541735097107,0.529537099804219,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",48,50,"WP2050",0.625242429723953,0.372114995276014,NA,NA,22.84,1.97,NA,NA,NA,6.2,62.0225,80.01302,37.75302,17.9090051993992,17.2837627696752,NA,NA,231,14,NA,0.171894992576595,0.0285898538263136,NA,0.528164041302278,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",50,52,"WP2052",0.452341534211009,0.371660859465737,NA,NA,NA,NA,NA,NA,NA,6.2,64.5034,58.42302,27.31302,18.8136882678212,18.3613467336102,NA,NA,NA,NA,NA,0.171662020905923,0.0295748613678392,NA,0.532495581365017,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",52,54,"WP2054",0.635841718337773,0.368042526579112,NA,NA,NA,NA,NA,NA,-26.6538271803855,6.2,66.9843,80.43302,38.39302,20.0853717044967,19.449529986159,17.393827279628,0.330425475451276,NA,NA,0.175678039065163,0.15777643613054,0.0304304799604138,0.0117833590588048,0.522670913015575,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",54,56,"WP2056",0.554690914888211,0.364568543934375,NA,NA,NA,NA,NA,NA,NA,6.2,69.4652,70.87302,33.49302,21.1947535342732,20.6400626193849,NA,NA,NA,NA,NA,0.168023663038334,0.0300397219463763,NA,0.527422141740256,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W2",2019,9,10,38.10736,-121.647339,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",56,61,"WP2061",NA,0.331702979101824,NA,NA,NA,NA,NA,NA,NA,6.2,75.66745,101.49302,44.41302,22.6658360879962,21.9302948111347,NA,NA,NA,NA,NA,0.151163628279236,0.0294965624306926,NA,0.562403207629451,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",0,2,"WP4001",0.0687797774983874,0.746491875923191,70.5800977058119,2.79092240249061,14.07,1.32,56.5100977058119,3.08733669312629,-29.746914181088,6.2,2.9999,58.42302,4.15302,0.137559554996775,0.0687797774983874,24.6378243837232,3.5722052197836,132,27,0.363581520827337,0.363581520827337,0.0203932993444959,0.0172165542849415,0.928914664116987,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",2,4,"WP4002",0.0672892525370689,0.773384763741563,64.4717155434627,3.25247992322212,NA,NA,49.3767155434627,3.56088130256583,-30.0054448789756,6.2,4.4317,44.94302,4.06302,0.272138060070913,0.204848807533844,26.3569198761995,3.40712215527956,NA,NA,0.372894703304504,0.372894703304504,0.00319148936169439,0.0165058672472108,0.909596195360258,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",4,6,"WP4003",0.0525496168084751,0.741699982617764,60.880533183385,3.13221484907494,NA,NA,45.785533183385,3.45137941420029,-29.8707894139818,6.2,6.8635,46.32302,3.17302,0.377237293687863,0.324687676879388,25.6001903967128,3.52500979223177,NA,NA,0.362242229042696,0.362242229042696,0.0195154777927297,0.0165098640017186,0.931502307060291,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",6,8,"WP4004",0.0474155863861559,0.670688291139241,62.9870701046209,3.73391882737406,NA,NA,47.8920701046209,4.0054213023624,-29.7735244866503,6.2,9.2953,45.62302,2.86302,0.472068466460175,0.424652880074019,23.7625553484931,3.15622386345428,NA,NA,0.333232153962125,0.333232153962125,0.0204204204204182,0.016360649794922,0.937246153367313,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",8,10,"WP4005",0.0712639857672516,0.65520243796256,70.3051194375481,3.20034525439266,NA,NA,55.2101194375481,3.51332602348738,-29.8707260773347,6.2,11.7271,60.27302,4.30302,0.614596437994678,0.543332452227426,23.8762104394483,3.46453284762614,NA,NA,0.315785132941884,0.315785132941884,0.0220959595959596,0.0154286270998247,0.928607858043284,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",10,12,"WP4006",0.0189299982365139,0.67111735769501,59.3840966150152,3.42902918709237,NA,NA,44.2890966150152,3.72283375480713,-29.7241630892043,6.2,14.1589,53.17302,1.14302,0.652456434467706,0.633526436231192,24.8104610750591,3.26644377128002,NA,NA,0.321249275198166,0.321249275198166,0.00320512820512042,0.015106161063701,0.978503759989559,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",12,14,"WP4007",0.0548682111927483,0.608894827257111,60.0002679201868,3.29982833714045,NA,NA,44.9052679201868,3.60418049695005,-29.7194232024197,6.2,16.5907,56.33302,3.31302,0.762192856853202,0.707324645660454,21.7064715692423,3.30075565709544,NA,NA,0.281417556417058,0.281417556417058,0.0346510492923396,0.0151254652991043,0.94118866696655,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",14,16,"WP4008",0.0530464584622479,0.575334264617839,63.6224442371228,3.18068879666717,NA,NA,48.5274442371228,3.49543004811197,-29.4430914191898,6.2,19.0225,56.28302,3.20302,0.868285773777698,0.81523931531545,22.1544440514419,3.36281055554297,NA,NA,0.275458222891042,0.275458222891042,0.0300751879699315,0.0145075059762877,0.943090829170148,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",16,17,"WP4009",0.0574024348547589,0.542551261114135,51.0859900936003,2.98262281796736,NA,NA,35.9909900936003,3.31621604758489,NA,6.2,21.4543,27.77302,1.73302,0.925688208632457,0.896986991205077,NA,NA,NA,NA,NA,0.259328796951551,0.0408568028560138,NA,0.937600592229437,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",17,18,"WP4010",0.0617083958541234,0.534733738713839,46.9721890808755,2.52282223298037,NA,NA,31.8771890808755,2.90961887868842,-29.3908029957664,6.2,22.6702,33.41302,1.86302,0.98739660448658,0.956542406559518,20.9962619890514,2.90075841498781,NA,NA,0.244625749631901,0.244625749631901,0.0411881188118798,0.0135927389386123,0.944242693417117,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",18,19,"WP4011",0.0365350853963002,0.540813464235622,39.5771153788457,2.41590963775996,NA,NA,24.4821153788457,2.81742247059639,NA,6.2,23.8861,23.90302,1.10302,1.02393168988288,1.00566414718473,NA,NA,NA,NA,NA,0.258437307152874,0.0311545510079434,NA,0.953854366519377,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",19,20,"WP4012",0.0683329512377611,0.461795872838815,37.4212520420188,2.29746062962601,NA,NA,22.3262520420188,2.7165373814254,-28.772535176453,6.2,25.102,24.40302,2.06302,1.09226464112064,1.05809816550176,22.0576618569435,2.81090980270407,NA,NA,0.226125227185303,0.226125227185303,0.0274611398963787,0.0119601418663726,0.915460463500009,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",20,21,"WP4013",0.0795946953899451,0.426996265338785,39.7735628639045,2.199008621748,NA,NA,20.3835628639045,5.12068734824946,NA,6.2,26.3179,21.12302,2.40302,1.17185933651059,1.13206198881561,NA,NA,NA,NA,NA,0.200049084118797,0.0332091868404739,NA,0.886236911199251,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",21,22,"WP4014",0.11039887792386,0.411087113030958,30.0535644506354,1.94494675252426,NA,NA,10.6635644506354,5.01683345050986,-28.3201710166,6.2,27.5338,28.70302,3.33302,1.28225821443445,1.22705877547252,18.7356104610495,2.52462158915603,NA,NA,0.185148935734304,0.185148935734304,0.0357579462102684,0.0115216732128027,0.883879117946474,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",22,23,"WP4015",0.133916049535774,0.398551973797622,35.6324366962572,1.76358441716271,NA,NA,16.2424366962572,4.94934642114079,NA,6.2,28.7497,27.63302,4.04302,1.41617426397022,1.34921623920233,NA,NA,NA,NA,NA,0.18545716255818,0.0306678131269674,NA,0.853688811429225,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",23,24,"WP4016",0.248189629903524,0.378568971448229,26.6286454709325,1.62781532112577,NA,NA,7.23864547093248,4.90260978660262,-27.5096711693982,6.2,29.9656,32.38302,7.49302,1.66436389387374,1.54026907892198,19.6331871435941,1.19534483412631,NA,NA,0.182356593714165,0.182356593714165,0.0240797121505644,0.0108362110429232,0.768612686525222,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",24,25,"WP4017",0.414797197802012,0.36131734247097,24.0991336764865,1.47036365245381,NA,NA,4.70913367648652,4.85260438017126,NA,6.2,31.1815,39.92302,12.52302,2.07916109167576,1.87176249277475,NA,NA,NA,NA,NA,0.166355796687608,0.0211624441132594,NA,0.686320824426609,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",25,26,"WP4018",0.520127628401851,0.364936440677964,22.2591001189924,1.51828301346492,NA,NA,2.86910011899241,4.86733842145542,-27.0235458837926,6.2,32.3974,45.85302,15.70302,2.59928872007761,2.33922490587668,18.8363919449807,0.820534436305598,NA,NA,0.171882730511336,0.171882730511336,0.0208507089241034,0.0106458738408584,0.657535752279784,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",26,27,"WP4019",0.515490439633305,0.357063814090741,22.2543893860368,1.07686447161186,NA,NA,2.86438938603677,4.74820356453047,NA,6.2,33.6133,38.13302,15.56302,3.11477915971091,2.85703393989426,NA,NA,NA,NA,NA,0.16417373662855,0.0232358003442351,NA,0.591875492683244,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",27,28,"WP4020",0.431358586261106,0.41301600673968,NA,NA,NA,NA,NA,NA,-26.7967775558626,6.2,34.8292,28.55302,13.02302,3.54613774597202,3.33045845284146,18.8730367267454,0.82885277758071,NA,NA,0.16816983890587,0.16816983890587,NA,0.0103956850310234,0.543900435050303,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",28,29,"WP4021",0.486011168176117,0.3536866359447,NA,NA,NA,NA,NA,NA,NA,6.2,36.0451,32.10302,14.67302,4.03214891414814,3.78914333006008,NA,NA,NA,NA,NA,0.162441244239631,0.0210932857991692,NA,0.542939573909246,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",29,30,"WP4022",0.548281988782311,0.363070159369848,NA,NA,NA,NA,NA,NA,-26.5985863701903,6.2,37.261,36.34302,16.55302,4.58043090293045,4.30628990853929,18.0844803441629,0.622431544473293,NA,NA,0.15483146101176,0.15483146101176,0.0235835490365252,0.00999053099130108,0.544533723394478,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",30,31,"WP4023",0.633407525462055,0.371316485722106,23.1189948390863,1.17079638284993,NA,NA,NA,NA,NA,6.2,38.4769,40.92302,19.12302,5.2138384283925,4.89713466566147,NA,NA,NA,NA,NA,0.17148535717544,0.0127702800754597,NA,0.532707507901421,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",31,32,"WP4024",0.398235809342918,0.370589869432356,NA,NA,NA,NA,NA,NA,NA,6.2,39.6928,26.04302,12.02302,5.61207423773542,5.41295633306396,NA,NA,NA,NA,NA,0.171112603018798,0.0126526408709704,NA,0.538340023545656,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",32,33,"WP4025",0.450238569104473,0.37776193870278,NA,NA,NA,NA,NA,NA,NA,6.2,40.9087,29.01302,13.59302,6.06231280683989,5.83719352228766,NA,NA,NA,NA,NA,0.174791874554526,0.0142366224840449,NA,0.531485519259974,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",33,34,"WP4026",0.520458856171033,0.377053906024792,NA,NA,NA,NA,NA,NA,NA,6.2,42.1246,34.05302,15.71302,6.58277166301093,6.32254223492541,NA,NA,NA,NA,NA,0.174428653790718,0.0144994601264841,NA,0.538571909334326,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",34,35,"WP4027",0.625789286770872,0.370440502292207,22.545444802089,1.14041692204403,NA,NA,NA,NA,-26.5410375446399,6.2,43.3405,38.66302,18.89302,7.2085609497818,6.89566630639636,16.8419688907209,1.34455407626334,NA,NA,0.168272875209236,0.168272875209236,0.0137723602976108,0.0116564966771158,0.511341328225265,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",35,36,"WP4028",0.710252367912252,0.366431542774462,NA,NA,NA,NA,NA,NA,NA,6.2,44.5564,43.11302,21.44302,7.91881331769405,7.56368713373792,NA,NA,NA,NA,NA,0.168979381443299,0.0131316014844403,NA,0.502632383442403,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",36,37,"WP4029",0.656593469304787,0.352611940298506,NA,NA,NA,NA,NA,NA,NA,6.2,45.7723,40.38302,19.82302,8.57540678699884,8.24711005234644,NA,NA,NA,NA,NA,0.161889925373134,0.0133474897618703,NA,0.509124874761719,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",37,38,"WP4030",0.557556366319404,0.363760617006737,NA,NA,NA,NA,NA,NA,NA,6.2,46.9882,33.94302,16.83302,9.13296315331824,8.85418497015854,NA,NA,NA,NA,NA,0.167609196524456,0.0136565904557306,NA,0.504080073016485,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",38,39,"WP4031",0.582067221238863,0.362915816020176,22.9570775207195,1.17498892244021,NA,NA,NA,NA,NA,6.2,48.2041,35.34302,17.57302,9.7150303745571,9.42399676393767,NA,NA,NA,NA,NA,0.16717581361835,0.0147031102733257,NA,0.50278668885681,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",39,40,"WP4032",0.679448185378337,0.371590506553313,NA,NA,22.66,1.91,NA,NA,-26.6620130840759,6.2,49.42,41.56302,20.51302,10.3944785599354,10.0547544672463,19.4462505494674,0.00781088146334241,219,16,0.169155383616916,0.169155383616916,0.0153607666290863,0.010148380380632,0.506459828953719,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",40,41,"WP4033",0.538013927937673,0.370350228409833,NA,NA,NA,NA,NA,NA,NA,6.2,50.6359,32.10302,16.24302,10.9324924878731,10.6634855239043,NA,NA,NA,NA,NA,0.170989667174244,0.0148557609258946,NA,0.494034517624822,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",41,42,"WP4034",0.53403919470749,0.370859711900173,NA,NA,NA,NA,NA,NA,NA,6.2,51.8518,32.68302,16.12302,11.4665316825806,11.1995120852269,NA,NA,NA,NA,NA,0.171251032204789,0.0151669826454712,NA,0.506685122733456,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",42,43,"WP4035",0.554906544165949,0.369949916527545,22.5071421392611,1.27990857893353,NA,NA,NA,NA,NA,6.2,53.0677,33.52302,16.75302,12.0214382267466,11.7439849546636,NA,NA,NA,NA,NA,0.170784307178631,0.0153683094859578,NA,0.500253258805442,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",43,44,"WP4036",0.700315534836796,0.374077354591083,NA,NA,NA,NA,NA,NA,NA,6.2,54.2836,41.81302,21.14302,12.7217537615833,12.3715959941649,NA,NA,NA,NA,NA,0.172901682905225,0.0157232704402516,NA,0.494343627893895,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",44,45,"WP4037",0.693028523914794,0.37031171861977,NA,NA,NA,NA,NA,NA,-26.4873255298196,6.2,55.4995,42.23302,20.92302,13.4147822854981,13.0682680235407,16.2047960482553,1.36258474852938,NA,NA,0.163439347211868,0.163439347211868,0.0164129715420247,0.0117668397581823,0.504581486239914,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",45,46,"WP4038",0.680773096455065,0.378926038500507,NA,NA,NA,NA,NA,NA,NA,6.2,56.7154,39.22302,20.55302,14.0955553819532,13.7551688337257,NA,NA,NA,NA,NA,0.17538905775076,0.0166098175886088,NA,0.475995983991034,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",46,47,"WP4039",0.620489642463962,0.378672935142643,19.2345601067096,1.18837857249759,NA,NA,NA,NA,NA,6.2,57.9313,37.74302,18.73302,14.7160450244172,14.4058002031852,NA,NA,NA,NA,NA,0.175259215728176,0.0173688736027521,NA,0.503669287725254,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",47,48,"WP4040",0.698659395990886,0.371863290564324,NA,NA,NA,NA,NA,NA,NA,6.2,59.1472,42.05302,21.09302,15.4147044204081,15.0653747224126,NA,NA,NA,NA,NA,0.171765868059498,0.0171728127259581,NA,0.49841842512143,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",48,49,"WP4041",0.619495959156416,0.356155712627915,NA,NA,NA,NA,NA,NA,NA,6.2,60.3631,35.56302,18.70302,16.0342003795645,15.7244523999863,NA,NA,NA,NA,NA,0.16370788057812,0.0172046534491234,NA,0.474087971156555,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",49,50,"WP4042",0.70097799037516,0.345695020746888,NA,NA,NA,NA,NA,NA,-26.5055779849354,6.2,61.579,41.32302,21.16302,16.7351783699396,16.384689374752,16.4705094501315,1.01760968765669,NA,NA,0.152412724254027,0.152412724254027,0.0161183775928114,0.0107958729497894,0.487863665337141,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",50,51,"WP4043",0.641356991922421,0.359022004889976,22.8722729907278,1.13509429637505,NA,NA,NA,NA,NA,6.2,62.7949,38.69302,19.36302,17.3765353618621,17.0558568659008,NA,NA,NA,NA,NA,0.165178288508558,0.0187671650900203,NA,0.499573308054011,"mangrove"
