"study_id","site_id","transect_id","plot_id","core_id","year","month","day","latitude","longitude","position_method","section_n","max_depth","habitat","site_description","ecotype","protection_status","protection_notes","ecosystem_health","pH","salinity","ORP","inundation_notes","tree_count","dominant_species","plot_sediment_carbon","plot_sediment_carbon_1m","plot_biomass_carbon","total_ecosystem_carbon","total_ecosystem_carbon_1m","depth_min","depth_max","soil_organic_matter","soil_total_carbon","soil_inorganic_carbon","soil_organic_carbon","soil_nitrogen","dry_bulk_density","soil_carbon_density_total","soil_carbon_density_inorganic","soil_carbon_density_organic","carbon_stock_total","carbon_stock_inorganic","carbon_stock_organic","fraction_carbon","fraction_nitrogen","core_latitude","core_longitude","Habitat_type"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,15,20,64.4908,29.742,0,29.742,0.709,0.0848,0.0252,0,0.0252,12.6145,0,12.6145,0.29742,0.00709,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,20,25,63.9098,28.615,0,28.615,0.723,0.0899,0.0257,0,0.0257,12.8637,0,12.8637,0.28615,0.00723,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,25,30,59.486,27.357,0,27.357,0.836,0.1209,0.0331,0,0.0331,16.5315,0,16.5315,0.27357,0.00836,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,30,35,62.7519,31.517,0,31.517,0.978,0.1535,0.0484,0,0.0484,24.1894,0,24.1894,0.31517,0.00978,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,35,40,59.7271,29.684,0,29.684,0.854,0.1349,0.04,0,0.04,20.0164,0,20.0164,0.29684,0.00854,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,40,45,60.5368,30.416,0,30.416,0.874,0.1564,0.0476,0,0.0476,23.791,0,23.791,0.30416,0.00874,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,45,50,61.3719,28.999,0,28.999,0.861,0.1562,0.0453,0,0.0453,22.6498,0,22.6498,0.28999,0.00861,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,72.5,77.5,61.0792,28.01,0,28.01,0.85,0.1726,0.0483,0,0.0483,241.711,0,241.711,0.2801,0.0085,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",5,"Turneffe Atoll_1_5_mangrove",2022,3,10,17.28708,-87.81558,"handheld",3,147,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, short, dense canopy","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",29,"Rhizophora mangle",632.8654116,443.4269529,64.73946986,697.6048815,508.1664228,122.5,127.5,54.9686,25.431,0,25.431,0.858,0.149,0.0379,0,0.0379,189.4385,0,189.4385,0.25431,0.00858,17.28708,-87.81558,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,0,5,69.7195,34.854,0,34.854,1.67,0.1211,0.0422,0,0.0422,21.1012,0,21.1012,0.34854,0.0167,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,5,10,70.4607,33.003,0,33.003,2.013,0.1436,0.0474,0,0.0474,23.6897,0,23.6897,0.33003,0.02013,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,10,15,63.9156,30.179,0,30.179,1.351,0.1343,0.0405,0,0.0405,20.265,0,20.265,0.30179,0.01351,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,15,20,64.6659,30.154,0,30.154,1.358,0.1466,0.0442,0,0.0442,22.1044,0,22.1044,0.30154,0.01358,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,20,25,70.6613,29.779,0,29.779,1.111,0.171,0.0509,0,0.0509,25.4622,0,25.4622,0.29779,0.01111,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,25,30,65.9165,33.743,0,33.743,1.497,0.17,0.0574,0,0.0574,28.6801,0,28.6801,0.33743,0.01497,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,30,35,64.0432,31.483,0,31.483,1.137,0.1636,0.0515,0,0.0515,25.7457,0,25.7457,0.31483,0.01137,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,35,40,60.1775,29.894,0,29.894,1.095,0.1509,0.0451,0,0.0451,22.5554,0,22.5554,0.29894,0.01095,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,40,45,64.0166,32.524,0,32.524,1.258,0.1743,0.0567,0,0.0567,28.342,0,28.342,0.32524,0.01258,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,45,50,64.5883,32.472,0,32.472,1.116,0.1728,0.0561,0,0.0561,28.0582,0,28.0582,0.32472,0.01116,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,72.5,77.5,63.512,30.9,0,30.9,0.925,0.1748,0.054,0,0.054,270.1403,0,270.1403,0.309,0.00925,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","1",6,"Turneffe Atoll_1_6_mangrove",2022,3,10,17.28686,-87.81546,"handheld",3,131,"mangrove","less dense, more red and some black mangroves, visible leaves fallen, no standing water, healthy leaves, partially open canopy, no smell, some fruit","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",30,"Rhizophora mangle",640.8467289,516.1441395,44.75877936,685.6055083,560.9029189,122.5,127.5,56.5609,26.479,0,26.479,0.976,0.1519,0.0402,0,0.0402,124.7026,0,124.7026,0.26479,0.00976,17.28686,-87.81546,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,0,5,68.6175,33.227,0,33.227,1.371,0.1361,0.0452,0,0.0452,22.612,0,22.612,0.33227,0.01371,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,5,10,72.792,35.484,0,35.484,1.478,0.1084,0.0385,0,0.0385,19.2382,0,19.2382,0.35484,0.01478,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,10,15,75.6948,37.26,0,37.26,1.365,0.166,0.0619,0,0.0619,30.9329,0,30.9329,0.3726,0.01365,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,15,20,75.7297,36.667,0,36.667,1.297,0.1519,0.0557,0,0.0557,27.8521,0,27.8521,0.36667,0.01297,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,20,25,76.676,37.554,0,37.554,1.249,0.1765,0.0663,0,0.0663,33.1494,0,33.1494,0.37554,0.01249,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,25,30,74.3201,37.015,0,37.015,1.278,0.1878,0.0695,0,0.0695,34.764,0,34.764,0.37015,0.01278,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,30,35,75.5963,37.182,0,37.182,1.246,0.2094,0.0779,0,0.0779,38.9316,0,38.9316,0.37182,0.01246,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,35,40,77.3447,37.626,0,37.626,1.196,0.2152,0.081,0,0.081,40.4802,0,40.4802,0.37626,0.01196,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,40,45,76.2872,37.655,0,37.655,1.078,0.1706,0.0642,0,0.0642,32.1114,0,32.1114,0.37655,0.01078,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,45,50,73.8717,35.442,0,35.442,1.106,0.1736,0.0615,0,0.0615,30.7647,0,30.7647,0.35442,0.01106,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,72.5,77.5,69.2939,34.978,0,34.978,1.093,0.1572,0.055,0,0.055,274.9756,0,274.9756,0.34978,0.01093,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",1,"Turneffe Atoll_2_1_mangrove",2022,3,11,17.28646,-87.81233,"handheld",3,145,"mangrove","densely packed red mangrove, standing water, 2m height trees, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,39,NA,"rising (plots 1-5) to high tide (plot 6)",63,"Rhizophora mangle",662.7793181,585.8119248,71.73576989,734.515088,657.5476947,122.5,127.5,17.3001,15.38,9.444,5.936,0.454,0.2881,0.0443,0.0272,0.0171,199.4202,122.4528,76.9674,0.05936,0.00454,17.28646,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,0,5,68.7201,33.494,0,33.494,1.654,0.1458,0.0488,0,0.0488,24.4204,0,24.4204,0.33494,0.01654,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,5,10,72.1771,35.305,0,35.305,1.529,0.1573,0.0555,0,0.0555,27.7746,0,27.7746,0.35305,0.01529,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,10,15,72.7984,35.628,0,35.628,1.523,0.1495,0.0533,0,0.0533,26.6403,0,26.6403,0.35628,0.01523,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,15,20,72.9074,36.152,0,36.152,1.505,0.1916,0.0693,0,0.0693,34.6273,0,34.6273,0.36152,0.01505,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,20,25,74.5446,38.402,0,38.402,1.631,0.1838,0.0706,0,0.0706,35.2859,0,35.2859,0.38402,0.01631,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,25,30,71.2524,36.911,0,36.911,1.352,0.1573,0.0581,0,0.0581,29.038,0,29.038,0.36911,0.01352,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,30,35,69.9453,34.939,0,34.939,1.368,0.1422,0.0497,0,0.0497,24.8425,0,24.8425,0.34939,0.01368,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,35,40,68.6136,33.144,0,33.144,1.087,0.1428,0.0473,0,0.0473,23.6598,0,23.6598,0.33144,0.01087,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,40,45,66.0854,32.391,0,32.391,1.098,0.137,0.0444,0,0.0444,22.1894,0,22.1894,0.32391,0.01098,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,45,50,70.4959,34.851,0,34.851,0.974,0.1675,0.0584,0,0.0584,29.1888,0,29.1888,0.34851,0.00974,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,72.5,77.5,59.4796,30.027,0,30.027,1.049,0.1267,0.0381,0,0.0381,190.2675,0,190.2675,0.30027,0.01049,17.28622,-87.81233,"mangrove"
