"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation","core_elevation_datum","core_elevation_method","core_elevation_notes","salinity_class","salinity_method","salinity_notes","vegetation_class","peat_depth","core_length","porewater_salinity","pH","peat_depth_notes","depth_min","depth_max","dry_bulk_density","fraction_carbon","depth_interval_notes","representative_depth_min","representative_depth_max"
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-2",2017,48.3217,-122.3949,"RTK-GPS",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,15,6.6,"peat depth is greater than or equal to 300cm",72,77,0.72662440570523,0.0284793019294739,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-2",2017,48.3217,-122.3949,"RTK-GPS",NA,NA,NA,NA,NA,"mesohaline","measurement","refractometer","emergent",300,300,15,6.6,"peat depth is greater than or equal to 300cm",NA,NA,0.911251980982567,0.0209435534477234,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-3",2017,48.3218,-122.3947,"RTK-GPS",NA,2.551,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",282,282,4,6.2,NA,5,10,0.27892234548336,0.0831874942779541,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-3",2017,48.3218,-122.3947,"RTK-GPS",NA,2.551,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",282,282,4,6.2,NA,20,25,0.209984152139461,0.0838519191741943,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-3",2017,48.3218,-122.3947,"RTK-GPS",NA,2.551,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",282,282,4,6.2,NA,37,42,0.352614896988907,0.0460326242446899,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-3",2017,48.3218,-122.3947,"RTK-GPS",NA,2.551,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",282,282,4,6.2,NA,72,77,0.736133122028526,0.0309949469566345,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-3",2017,48.3218,-122.3947,"RTK-GPS",NA,2.551,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",282,282,4,6.2,NA,NA,NA,0.644215530903328,0.025980007648468,"vertical slice of 5cm taken within the given representative depth range",100,282
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-4",2017,48.3218,-122.3944,"RTK-GPS",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","emergent",276,276,5,6.2,NA,5,10,0.469096671949287,0.0460987329483032,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-4",2017,48.3218,-122.3944,"RTK-GPS",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","emergent",276,276,5,6.2,NA,20,25,0.4770206022187,0.045222864151001,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-4",2017,48.3218,-122.3944,"RTK-GPS",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","emergent",276,276,5,6.2,NA,37,42,0.269413629160063,0.0811865997314453,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-4",2017,48.3218,-122.3944,"RTK-GPS",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","emergent",276,276,5,6.2,NA,72,77,0.541204437400951,0.046410117149353,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-4",2017,48.3218,-122.3944,"RTK-GPS",NA,NA,NA,NA,NA,"oligohaline","measurement","refractometer","emergent",276,276,5,6.2,NA,NA,NA,0.927099841521395,0.0200565981864929,"vertical slice of 5cm taken within the given representative depth range",100,276
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-5",2017,48.3219,-122.3942,"RTK-GPS",NA,2.416,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",287,287,5,6.3,NA,5,10,0.441362916006339,0.0609946441650391,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-5",2017,48.3219,-122.3942,"RTK-GPS",NA,2.416,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",287,287,5,6.3,NA,20,25,0.320126782884311,0.0666597652435303,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-5",2017,48.3219,-122.3942,"RTK-GPS",NA,2.416,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",287,287,5,6.3,NA,37,42,0.312202852614897,0.0827160167694092,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-5",2017,48.3219,-122.3942,"RTK-GPS",NA,2.416,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",287,287,5,6.3,NA,72,77,0.515847860538827,0.0348107767105103,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-5",2017,48.3219,-122.3942,"RTK-GPS",NA,2.416,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",287,287,5,6.3,NA,NA,NA,0.954833597464342,0.0166324245929718,"vertical slice of 5cm taken within the given representative depth range",100,287
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-6",2017,48.3219,-122.3939,"RTK-GPS",NA,2.382,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",283,283,3,6.3,NA,5,10,0.476228209191759,0.0576509666442871,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-6",2017,48.3219,-122.3939,"RTK-GPS",NA,2.382,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",283,283,3,6.3,NA,20,25,0.37797147385103,0.0566708278656006,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-6",2017,48.3219,-122.3939,"RTK-GPS",NA,2.382,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",283,283,3,6.3,NA,37,42,0.362916006339144,0.072641806602478,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-6",2017,48.3219,-122.3939,"RTK-GPS",NA,2.382,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",283,283,3,6.3,NA,72,77,0.5,0.039695987701416,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Skagit Wildlife Marsh","SKA-WIL-HM-6",2017,48.3219,-122.3939,"RTK-GPS",NA,2.382,"NAVD88","RTK-GPS",NA,"oligohaline","measurement","refractometer","emergent",283,283,3,6.3,NA,NA,NA,0.941362916006339,0.0168275845050812,"vertical slice of 5cm taken within the given representative depth range",100,283
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-1",2018,48.0132,-122.1508,"RTK-GPS",NA,2.757,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.6,"peat depth is greater than or equal to 300cm",5,10,0.562140491546104,0.081612548828125,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-1",2018,48.0132,-122.1508,"RTK-GPS",NA,2.757,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.6,"peat depth is greater than or equal to 300cm",20,25,0.897681715182151,0.0229980111122131,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-1",2018,48.0132,-122.1508,"RTK-GPS",NA,2.757,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.6,"peat depth is greater than or equal to 300cm",37,42,0.896810179536343,0.0152101409435272,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-1",2018,48.0132,-122.1508,"RTK-GPS",NA,2.757,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.6,"peat depth is greater than or equal to 300cm",72,77,0.679797803730173,0.0313519167900085,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-1",2018,48.0132,-122.1508,"RTK-GPS",NA,2.757,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.6,"peat depth is greater than or equal to 300cm",NA,NA,0.696356981000523,0.0289230060577393,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-2",2018,48.0133,-122.1506,"RTK-GPS",NA,2.512,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,6,6.4,"peat depth is greater than or equal to 300cm",5,10,0.389576433676137,0.0718560934066772,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-2",2018,48.0133,-122.1506,"RTK-GPS",NA,2.512,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,6,6.4,"peat depth is greater than or equal to 300cm",20,25,0.557782813317065,0.0410195922851563,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-2",2018,48.0133,-122.1506,"RTK-GPS",NA,2.512,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,6,6.4,"peat depth is greater than or equal to 300cm",37,42,0.386961826738714,0.0562311410903931,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-2",2018,48.0133,-122.1506,"RTK-GPS",NA,2.512,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,6,6.4,"peat depth is greater than or equal to 300cm",72,77,0.612689559002963,0.0631135749816895,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-2",2018,48.0133,-122.1506,"RTK-GPS",NA,2.512,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,6,6.4,"peat depth is greater than or equal to 300cm",NA,NA,0.476729998256929,0.075335865020752,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-3",2018,48.0133,-122.1503,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,NA,"peat depth is greater than or equal to 300cm",5,10,0.462785427924002,0.0698100137710571,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-3",2018,48.0133,-122.1503,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,NA,"peat depth is greater than or equal to 300cm",20,25,0.676311661146941,0.0301014709472656,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-3",2018,48.0133,-122.1503,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,NA,"peat depth is greater than or equal to 300cm",37,42,0.600488059961653,0.0286408948898315,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-3",2018,48.0133,-122.1503,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,NA,"peat depth is greater than or equal to 300cm",72,77,0.64755098483528,0.0338788962364197,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-3",2018,48.0133,-122.1503,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,NA,"peat depth is greater than or equal to 300cm",NA,NA,0.469757713090465,0.102635841369629,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-4",2018,48.0135,-122.1501,"RTK-GPS",NA,2.464,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.5,"peat depth is greater than or equal to 300cm",5,10,0.618790308523619,0.0359259390830994,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-4",2018,48.0135,-122.1501,"RTK-GPS",NA,2.464,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.5,"peat depth is greater than or equal to 300cm",20,25,0.570855848004183,0.0530571460723877,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-4",2018,48.0135,-122.1501,"RTK-GPS",NA,2.464,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.5,"peat depth is greater than or equal to 300cm",37,42,0.696356981000523,0.0334717535972595,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-4",2018,48.0135,-122.1501,"RTK-GPS",NA,2.464,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.5,"peat depth is greater than or equal to 300cm",72,77,0.592644239149381,0.0763536405563355,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-4",2018,48.0135,-122.1501,"RTK-GPS",NA,2.464,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,10,6.5,"peat depth is greater than or equal to 300cm",NA,NA,0.502004531985358,0.0512513017654419,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-5",2018,48.0135,-122.1499,"RTK-GPS",NA,2.538,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,6.3,"peat depth is greater than or equal to 300cm",5,10,0.506362210214398,0.0479624938964844,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-5",2018,48.0135,-122.1499,"RTK-GPS",NA,2.538,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,6.3,"peat depth is greater than or equal to 300cm",20,25,0.602231131253268,0.0385943675041199,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-5",2018,48.0135,-122.1499,"RTK-GPS",NA,2.538,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,6.3,"peat depth is greater than or equal to 300cm",37,42,0.737319156353495,0.0273058080673218,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-5",2018,48.0135,-122.1499,"RTK-GPS",NA,2.538,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,6.3,"peat depth is greater than or equal to 300cm",72,77,0.614432630294579,0.0400551319122314,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-5",2018,48.0135,-122.1499,"RTK-GPS",NA,2.538,"NAVD88","RTK-GPS",NA,"mesohaline","measurement","refractometer","forested",300,300,15,6.3,"peat depth is greater than or equal to 300cm",NA,NA,0.431410144674917,0.0601387405395508,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-6",2018,48.0135,-122.1496,"RTK-GPS",NA,2.432,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","forested",300,300,20,6.2,"peat depth is greater than or equal to 300cm",5,10,0.366916506885132,0.143071260452271,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-6",2018,48.0135,-122.1496,"RTK-GPS",NA,2.432,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","forested",300,300,20,6.2,"peat depth is greater than or equal to 300cm",20,25,0.519435244901516,0.0631512117385864,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-6",2018,48.0135,-122.1496,"RTK-GPS",NA,2.432,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","forested",300,300,20,6.2,"peat depth is greater than or equal to 300cm",37,42,0.534251350880251,0.0524536848068237,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-6",2018,48.0135,-122.1496,"RTK-GPS",NA,2.432,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","forested",300,300,20,6.2,"peat depth is greater than or equal to 300cm",72,77,0.24664458776364,0.344125633239746,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Otter Island Swamp","SNO-OTT-TS-6",2018,48.0135,-122.1496,"RTK-GPS",NA,2.432,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","forested",300,300,20,6.2,"peat depth is greater than or equal to 300cm",NA,NA,0.227470803555865,0.153480739593506,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-1",2018,44.5899,-123.9464,"RTK-GPS",NA,2.613,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,20,6.6,"peat depth is greater than or equal to 300cm",5,10,0.564755098483528,0.0450226831436157,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-1",2018,44.5899,-123.9464,"RTK-GPS",NA,2.613,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,20,6.6,"peat depth is greater than or equal to 300cm",20,25,0.721631514728952,0.0223236155509949,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-1",2018,44.5899,-123.9464,"RTK-GPS",NA,2.613,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,20,6.6,"peat depth is greater than or equal to 300cm",37,42,0.854976468537563,0.0163247799873352,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-1",2018,44.5899,-123.9464,"RTK-GPS",NA,2.613,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,20,6.6,"peat depth is greater than or equal to 300cm",72,77,0.746034512811574,0.010139217376709,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-1",2018,44.5899,-123.9464,"RTK-GPS",NA,2.613,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,20,6.6,"peat depth is greater than or equal to 300cm",NA,NA,0.658880948230783,0.0281030774116516,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-2",2018,44.5898,-123.9466,"RTK-GPS",NA,2.44,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,21,NA,"peat depth is greater than or equal to 300cm",5,10,0.408750217883912,0.0756671905517578,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-2",2018,44.5898,-123.9466,"RTK-GPS",NA,2.44,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,21,NA,"peat depth is greater than or equal to 300cm",20,25,0.828830399163326,0.0308223080635071,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-2",2018,44.5898,-123.9466,"RTK-GPS",NA,2.44,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,21,NA,"peat depth is greater than or equal to 300cm",37,42,0.909011678577654,0.0205958557128906,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-2",2018,44.5898,-123.9466,"RTK-GPS",NA,2.44,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,21,NA,"peat depth is greater than or equal to 300cm",72,77,0.814885828830399,0.00939263164997101,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-2",2018,44.5898,-123.9466,"RTK-GPS",NA,2.44,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,21,NA,"peat depth is greater than or equal to 300cm",NA,NA,0.756492940561269,0.0175199115276337,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-3",2018,44.5898,-123.9468,"RTK-GPS",NA,2.495,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",5,10,0.345999651385742,0.0812445449829102,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-3",2018,44.5898,-123.9468,"RTK-GPS",NA,2.495,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",20,25,0.454070071465923,0.0645461511611938,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-3",2018,44.5898,-123.9468,"RTK-GPS",NA,2.495,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",37,42,0.563012027191912,0.0345868468284607,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-3",2018,44.5898,-123.9468,"RTK-GPS",NA,2.495,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",72,77,0.545581314275754,0.0325508141517639,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-3",2018,44.5898,-123.9468,"RTK-GPS",NA,2.495,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",NA,NA,0.624019522398466,0.0252713012695313,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-4",2018,44.5897,-123.9471,"RTK-GPS",NA,2.516,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,25,7.2,"peat depth is greater than or equal to 300cm",5,10,0.190866306431933,0.157923851013184,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-4",2018,44.5897,-123.9471,"RTK-GPS",NA,2.516,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,25,7.2,"peat depth is greater than or equal to 300cm",20,25,0.314624368136657,0.101130609512329,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-4",2018,44.5897,-123.9471,"RTK-GPS",NA,2.516,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,25,7.2,"peat depth is greater than or equal to 300cm",37,42,0.56824124106676,0.0350019478797913,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",30,50
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-4",2018,44.5897,-123.9471,"RTK-GPS",NA,2.516,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,25,7.2,"peat depth is greater than or equal to 300cm",72,77,0.611818023357155,0.0206281781196594,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",50,100
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-4",2018,44.5897,-123.9471,"RTK-GPS",NA,2.516,"NAVD88","RTK-GPS",NA,"polyhaline","measurement","refractometer","emergent",300,300,25,7.2,"peat depth is greater than or equal to 300cm",NA,NA,0.540352100400906,0.0432376527786255,"vertical slice of 5cm taken within the given representative depth range",100,300
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-5",2018,44.5897,-123.9473,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",5,10,0.504619138922782,0.0439695310592651,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",0,15
"Kauffman_et_al_2020","Criteser's Marsh","YAQ-CRI-HM-5",2018,44.5897,-123.9473,"RTK-GPS",NA,2.484,"NAVD88","RTK-GPS",NA,NA,NA,NA,"emergent",300,300,NA,NA,"peat depth is greater than or equal to 300cm",20,25,0.32159665330312,0.137074117660522,"vertical slice of 5cm taken within the given representative depth range; location of sampled depth interval is approximate",15,30
